,rmse,correlation,noise,line,angle,adc_q4,step_length,de_dr,hit_count,adc_sum,hull_density,adc_per_hit,curvature,max_adc_norm,scatter_momentum,LABEL
21,0.42487065960400017,96.73951254608129,4,0.71222764,3.0859616826689136,0.2672264,35.015095,3.9353721141815186,38,13948.482,1.9462814941098396,367.06534,9.646528,0.05263157894736842,164.65637,0
22,0.275759043318819,99.40076477925301,1,0.5336145,58.944595944984584,0.31001288,62.245316,5.025105953216553,28,10171.276,4.02967953512052,363.25986,12.613931,0.8214285714285714,144.94437,3
23,1.8690229649617192,93.69582578782153,10,2.164914,8.786028549169279,0.21976507,1.8351969,5.236373424530029,94,26131.305,0.4123070695661367,277.9926,119.67627,0.3,21.642769,1
24,2.4020195704493688,83.6763017200294,24,2.0701854,6.645122498716678,0.13429116,66.18458,7.536258220672607,114,25698.1,0.11338367703183407,225.42192,100.15074,0.66,27.439295,1
25,4.512542249990145,39.87387941052917,9,2.72093,72.19212164614218,0.2594611,35.849842,1.6610819101333618,92,21078.781,0.055830284356201645,229.11719,96.6644,0.32,25.959072,1
26,0.076229669572855,99.57010576061242,1,0.5539547,98.25396932915527,0.2166506,1.6429992,2.288301467895508,30,4313.25,8.613874347389332,143.775,15.199332,0.0,79.69919,0
27,2.094137739723646,92.9943066882989,61,1.0596167,1.6608461816931708,0.2697457,0.81323653,2.5334887504577637,2940,505751.97,0.0674030795703768,172.02448,72.1535,0.0,142.76442,3
28,0.11743382068613137,99.92240612773347,2,0.51775736,10.286886398193253,0.27239412,1.3062499,4.089564323425293,68,19948.518,6.333852917863095,293.36057,10.608655,0.04,145.51924,0
29,0.5135255762815577,95.98603208638899,3,0.6232897,6.675512980385709,0.4344683,2.3747165,4.941135883331299,28,15509.834,1.561002930689567,553.92267,32.806786,0.9642857142857143,28.474615,0
30,8.553691353182238,25.99485825399408,71,4.896231,12.091755345721067,0.16756503,1.3554622,9.287425994873047,386,94221.3,0.023456031252514074,244.09662,88.236336,0.02,62.269733,1
31,5.734651431862475,10.881717188671002,26,3.3697908,24.68581687185329,0.1864652,14.337922,4.04085111618042,173,35652.73,0.04526073311152761,206.08514,83.84039,0.62,40.794575,1
32,5.949187308907379,66.28389738848485,30,2.7594914,20.791382274366057,0.17007081,16.00779,4.438181400299072,211,64040.36,0.04201529799252194,303.50882,89.70362,0.64,41.49342,1
33,3.5856852121835248,78.14518732560725,12,2.2636776,9.992396718623954,0.17604607,18.847284,4.27952766418457,46,13782.332,0.08820851929096603,299.6159,69.34023,0.6304347826086957,24.153793,1
34,5.671573395020709,53.428309872379195,20,3.6972919,25.912887355712208,0.2854937,3.7772179,8.126669883728027,71,32294.785,0.04013578606385237,454.85614,85.84585,0.24,27.648796,1
35,1.5457037714911883,30.079503927565675,2,1.3446282,88.74534264865292,0.2204395,3.140552,5.677411079406738,23,6415.167,0.4728151128974672,278.92032,70.94379,0.43478260869565216,15.513264,1
